DATASET_YR	REPRJ_ID	INUN_ID	CURRENCY_CODE	AP_RECD_1ST_N	AP_ADMT_1ST_N	EN_1ST_N	AP_RECD_1ST_MEN_N	AP_RECD_1ST_WMN_N	AP_ADMT_1ST_MEN_N	AP_ADMT_1ST_WMN_N	EN_1ST_FT_MEN_N	EN_1ST_FT_WMN_N	EN_1ST_PT_MEN_N	EN_1ST_PT_WMN_N	AD_WAIT	AP_RECD_WAIT_N	AP_ACPT_WAIT_N	AP_ADMT_WAIT_N	EN_WAIT_N	AD_OPEN	AD_OPEN_T	AD_PREF	AD_PREF_T	AD_EAD	AD_INTL_BACH	AD_EACT	AD_EDEC	AD_DEFER	AD_HS_REQ_ALL	AD_HS_REQ_SOME	AD_HS_REQ_SOME_T	AP_DL_FRSH_MON	AP_DL_FRSH_DAY	AP_DL_FRSH_I	AP_NOTF_DL_FRSH_MON	AP_NOTF_DL_FRSH_DAY	AP_NOTF_DL_FRSH_I	AP_DL_NRES_MON	AP_DL_NRES_DAY	AP_DL_NRES_I	AP_DL_EDEC_2_MON	AP_DL_EDEC_2_DAY	AP_DL_EDEC_2_I	AP_NOTF_DL_EDEC_2_MON	AP_NOTF_DL_EDEC_2_DAY	AP_NOTF_DL_EDEC_2_I	AP_REPLY_DL_FRSH_MON	AP_REPLY_DL_FRSH_DAY	AP_REPLY_DL_FRSH_T	AP_REPLY_DL_NRES_MON	AP_REPLY_DL_NRES_DAY	AP_REPLY_DL_NRES_T	AP_REPLY_DL_EDEC_1_MON	AP_REPLY_DL_EDEC_1_DAY	AP_REPLY_DL_EDEC_1_T	AP_REPLY_DL_EDEC_2_MON	AP_REPLY_DL_EDEC_2_DAY	AP_REPLY_DL_EDEC_2_T	AP_REPLY_DL_EACT_MON	AP_REPLY_DL_EACT_DAY	AP_REPLY_DL_EACT_T	AP_REPLY_DL_TFER_MON	AP_REPLY_DL_TFER_DAY	AP_REPLY_DL_TFER_T	AP_NOTF_DL_NRES_MON	AP_NOTF_DL_NRES_DAY	AP_NOTF_DL_NRES_I	AP_DL_EDEC_1_MON	AP_DL_EDEC_1_DAY	AP_DL_EDEC_1_I	AP_DL_TFER_MON	AP_DL_TFER_DAY	AP_DL_TFER_I	AP_NOTF_DL_EDEC_1_MON	AP_NOTF_DL_EDEC_1_DAY	AP_NOTF_DL_EDEC_1_I	AP_DL_EACT_MON	AP_DL_EACT_DAY	AP_DL_EACT_I	AP_NOTF_DL_EACT_MON	AP_NOTF_DL_EACT_DAY	AP_NOTF_DL_EACT_I	AP_NOTF_DL_TFER_MON	AP_NOTF_DL_TFER_DAY	AP_NOTF_DL_TFER_I	AP_FEE_RES_D	AP_FEE_NRES_D	AP_FEE_INTL_D	AP_RECD_EDEC_N	AP_ADMT_EDEC_N	AP_RECD_EACT_N	AP_ADMT_EACT_N	EN_EACT_N	AP_COMMON	AP_ELECTRONIC	AD_VIDEO	AD_VIEWBOOK	AD_DIFF_ALL	AD_DIFF_NRES	AD_DIFF_TFER	AD_DIFF_GRP	AD_DIFF_GRP_T	AD_INTL	AD_INTL_TFER	AP_RECD_INTL_N	AP_ADMT_INTL_N	EN_INTL_N	AP_DL_INTL_DAY	AP_DL_INTL_MON	AP_DL_INTL_I	AD_INTL_FALL	AD_INTL_SPRI	AD_INTL_SUMM	AD_INTL_WINT	AD_TOEFL_SCORE	AD_TOEFL_SCORE_ESL	AD_ELS_LVL	AD_TFER_FALL	AD_TFER_WINT	AD_TFER_SPRI	AD_TFER_SUMM	EN_1ST_FT_N	EN_1ST_PT_N	AD_TOEFL_CMPTR_SCORE	AD_TOEFL_CMPTR_SCORE_ESL	AD_TFER_GRADE	AD_TFER_CRDT_2_N	AD_TFER_CRDT_4_N	AD_TFER_CRDT_4_UNIT	AD_TFER_CRDT_2_UNIT	AD_INTL_PREV	AP_RECD_INTL_PREV_N	AP_ADMT_INTL_PREV_N	EN_INTL_PREV_N	AD_INTL_TFER_FA	AD_TOEFL_WAIV	AP_DL_TFER_WINT_MON	AP_DL_TFER_WINT_DAY	AP_DL_TFER_WINT_I	AP_DL_TFER_SPRI_MON	AP_DL_TFER_SPRI_DAY	AP_DL_TFER_SPRI_I	AP_DL_TFER_SUMM_MON	AP_DL_TFER_SUMM_DAY	AP_DL_TFER_SUMM_I	AP_NOTF_DL_TFER_WINT_MON	AP_NOTF_DL_TFER_WINT_DAY	AP_NOTF_DL_TFER_WINT_I	AP_NOTF_DL_TFER_SPRI_MON	AP_NOTF_DL_TFER_SPRI_DAY	AP_NOTF_DL_TFER_SPRI_I	AP_NOTF_DL_TFER_SUMM_MON	AP_NOTF_DL_TFER_SUMM_DAY	AP_NOTF_DL_TFER_SUMM_I	AP_SAT1_ACT_DL_MON	AP_SAT1_ACT_DL_DAY	AP_SAT2_DL_MON	AP_SAT2_DL_DAY	AD_TFER_CLEP_SUBJECT	AD_TFER_CLEP_GEN	AD_TFER_CRDT_DANTES	AD_TFER_CRDT_LEARN	AD_TFER_CRDT_ACPT_YR	AD_TFER_CRDT_ANY_YR	AD_TFER_CRDT_MILITARY	AD_TFER_CRDT_ACE	AD_TFER_CRDT_EXCELSIOR	AD_TFER_CRDT
2018	12	7568		7608	7608		3212	4396	3212	4396					N					Y	except for health sciences programs	Y	county residents for some programs	Y		N	N	Y	GED	NON	early admissions program						C																																				C												C										Y	Y	N	NONC		NONC	MOD	health sciences programs																X	X	X	X																																						X	X		X						Y
2018	12	7569	USD												N					Y		N		Y		N	N	Y	GED					C			C																																				C												C	0.00									Y	N	N	NONC		NONC	MIN	allied health programs																X		X	X																																						X	X						Y		Y
2018	12	7570	USD	819	442		323	496	182	260					N					N		N		Y	Y	N	N	Y	GED																																																									0.00									N	Y	N	MOD		MOD																		X			X																																		8	1	8	1	X		X	X		X		Y		
2018	12	7571	USD	404	320		95	309	75	245					Y	10	7	1		N		N		N	Y	Y	N	Y	GED			8	15	C	12	15	C			C																									12	15	C				8	15	C				12	1		12	15		12	15	C	50.00					125	50			Y	N	Y	MOD		MOD																		X		X																																							X				10					Y
2018	12	7572		816	723		363	453	315	408					Y	68	68	0		N		N		Y	Y	N	Y	N	GED			3	1		4	1	C																															12	1		3	1		1	15								4	1	C				734	262					Y	Y	N	MOD		MOD																		X		X	X																																		3	1	3	1	X		X		10			Y	X	Y
2018	12	7573	USD	557	310		0	557	0	310					N					N		N			N	N	N	Y	GED			8	15				C																																				C												C	60.00									Y	N	Y	MOD		MOD																		X		X																																							X			X	5					Y
2018	12	7574	USD	4400	2657		1818	2582	1039	1618					N					N		N			Y	N	N	Y	GED					C			C																																				C												C	20.00									Y	Y	Y	MOD		MOD																		X		X	X																																		8	1			X		X	X		X		Y		Y
2018	12	7575	USD												N					Y	except for nursing, exotic animal training programs	N		Y		N	N	Y	GED	REQ	nursing program			C			C																																				C												C	0.00									Y	N	N	NONC		NONC	MOD	nursing program; very difficult for exotic animal training program																																																																		
2018	12	7577																																																																																																																																																																						
2018	12	7579	USD												N					Y	except for allied health, nursing programs	Y	district residents for allied health, nursing programs	Y		N	N	Y	GED					C			C																																				C												C	0.00									Y	N	N	NONC		NONC	MOD	allied health, nursing programs																X		X	X																																						X					X		N		Y
2018	12	7580	USD	3059	2324		1305	1754	959	1365					N					N		N		N	Y	N	N	Y	GED			3	1		11	15	C																																		5	1														0.00									Y	N	Y	MOD		MOD	VERY	nursing program																X		X																																			3	1	3	1	X	X				X		N	X	Y
2018	12	7582	USD	5392	4293		2045	3347	1596	2697					N					N		N		Y	Y	N	N	Y	GED					C			C																																				C												C	30.00									Y	Y	Y	MIN		MIN	MOD	teaching, music, nursing, radiological technology, and veterinary technology programs																X	X	X	X																																		8	1	8	1	X	X				X		Y		Y
2018	12	7583	USD	2349	1748		2349		1748						Y	112	102	57		N		N		Y	N	Y	Y	Y	GED			2	1		3	15																																			2	1					11	1		12	15		3	15		50.00			61	61	616				Y	Y	Y	MOD		MOD																		X		X	X																																		2	15	2	15	X					X				Y
2018	12	7585	USD												N					Y		N		Y		N	N	Y	NON					C			C			C																											C						C												C	0.00									Y	N	Y	NONC		NONC																		X		X	X																																						X		X	X						Y
2018	12	7586	USD	9166	3979		3559	5607	1612	2367										N		Y	state residents	Y	Y	N	N	Y	GED			4	15		6	30																																					C												C	35.00									Y	N	N	MOD																				X		X																																																
2018	12	7587	USD	4603	2540		1946	2657	1098	1442					N					N		N		N	Y	N	N	Y	GED	NON	home-schooled students (must provide transcript/record of courses and grades)			C			C																																				C												C	0.00									Y	N	Y	MOD		MOD																		X		X	X																																		8	15			X	X	X	X		X		Y		Y
2018	12	7589		2616	2076		897	1719	692	1384					N					Y		N		N		N	N	Y	GED					C			C																																				C												C										Y	Y	Y	NONC		NONC																		X		X	X																																							X	X			X		Y		Y
2018	12	7591	USD	94	94		86	8	86	8					N					Y		N		N		N	N	Y	GED					C	9	1	C																																																C	30.00									N	Y		NONC		NONC																																																																X		N		
2018	12	7593	USD		613				319	294					N					Y	except for nursing, physical therapy assistant, therapeutic massage programs	Y	district residents for nursing, physical therapy assistant programs, therapeutic massage				N	N	GED					C																																							C													10.00									Y	N	N	NONC		NONC	MOD	nursing, physical therapy assistant programs																X		X	X																																						X	X								Y
2018	12	7594	USD												N					Y	except for nursing program	N		Y		N	N	Y	GED			8	27				C																																		8	13													C	0.00									Y	N	Y	NONC		NONC	MOD	nursing program																X	X	X	X																																						X		X			X		Y		Y
2018	12	7595	USD												N					Y	except for nursing (RN), respiratory therapy, and health information management programs			Y		N	N	Y	GED					C			C																																				C												C	0.00									Y	N	N	NONC			MOD	nursing (RN) program; minimally difficult for Respiratory Therapy program																X		X	X																																						X	X				X		Y		Y
2018	12	7597	USD	2500	2500		1000	1500	1000	1500										Y	except for nursing programs	N		Y		N	N	Y	GED					C			C																																				C												C	0.00									Y	Y		NONC		NONC																		X	X	X	X																																						X	X								Y
2018	12	7598	CAD	1628	1464		639	989	586	878					N					N		N		N	Y	N	N	Y	GED					C			C																																				C												C	50.00									Y	Y	Y	MOD		MIN																		X	X	X	X																																						X	X			5			N		Y
2018	12	7599	USD	1748	1064		562	1186	359	705					Y	4	4	4		N		N		Y	Y	N	N	Y	GED					C			C																																				C												C	30.00									Y	N	Y	MIN		MOD																		X		X	X																																						X	X		X				N		Y
2018	12	7600	USD	73	73		73		73											N		Y	Catholic seminarians	N	N	N	N	N	GED			7	15				C																																		7	15													C	27.00									N	N	N	MOD																																																																						
2018	12	7601	USD	235	149		27	208	8	141					Y	25	25	14		N		N		N	N	N	N	N	GED			4	1				C																																		4	1													C	30.00									Y	Y	Y	MOD		VERY																		X			X																																													N		Y
2018	12	7602	USD	3446	1752			3446		1752					Y	437	192	1		N		N		Y	Y	N	Y	Y	GED			1	15		4	1					1	1		2	1																							11	15		3	1		1	1								4	15	C	60.00			311	172					Y	Y	N	VERY		VERY																		X		X																																					1	15						X		N		Y
2018	12	7603	USD																	Y	except for allied health, some professional-technical programs	Y	state residents	Y			N	Y	NON	GED	allied health, some professional-technical programs			C			C																																				C												C	25.00										N		NONC			MIN	allied health, some professional/technical programs																																																																		
2018	12	7605	USD	466	310		189	277	126	184					N					N		N		Y	N	N	N	Y	GED					C			C																																				C												C	35.00									Y	N	N	MIN		MIN																		X		X	X																																		8	30	8	30	X	X						Y		Y
2018	12	7606	USD	709	397		14	695	0	397					N					N		N		N	Y	N	N	Y	GED					C			C																																				C												C	0.00									Y	Y	Y	MOD		MOD																		X		X	X																																		8	15	8	15	X	X		X		X		N		Y
2018	12	7607	USD	1457	834		505	952	245	589					N					N		N		N		N	N	Y	GED			8	15				C																																		8	15													C	0.00									Y	Y	Y	MOD		MOD																		X	X	X	X																																						X	X	X	X		X		Y		Y
2018	12	7608	USD	1838	916		738	1100	382	534					N					Y	for those 21 or older or who have 27 hours of transferable credit	N		N	Y	N	N	Y	GED			8	18				C																																				C													20.00									Y	N		MIN		MIN																		X		X	X																																		5	15	5	15	X		X							Y
2018	12	7609	CAD																																																																																			70.00																																																																																		
2018	12	7612	USD												N					N		N		Y	N	N	N	Y	GED					C			C																																				C												C	20.00									Y	Y	Y	MIN		MOD																		X	X	X	X																																															
2018	12	7613	USD	3824	3571		1199	2625	1095	2476					N					N		N		Y	N	N	N	Y	GED			8	15				C																																																	45.00									Y	Y	Y	MOD		MOD	VERY	nursing program																X	X	X	X																																		8	1	8	1		X	X	X		X		Y		Y
2018	12	7614		2352	1910		86	2266	56	1854					N					N		N		Y	Y	Y	N	N	GED			8	1	C			C																																				C				12	1		1	30				C						885	771			Y	Y	Y																					X		X																																			8	1			X	X			5				X	Y
2018	12	7615	USD	6130	3937		2404	3726	1556	2381					Y	0	0	0		N		N		N	Y	Y	N	Y	GED			3	1				C																																		6	1					12	1		12	25				C	45.00					143	123			Y	Y	N	MOD		MOD																		X		X	X																																		3	1			X	X	X	X		X		Y		Y
2018	12	7616	CAD	584	349										Y					N		N		N	Y	N	N	Y	NON	GED	students out of high school 3 years or more	3	15		9	1																													1	6					8	15											9	1	C	30.00									Y	Y	Y	MOD		MOD	VERY	limited enrollment programs																																																																		
2018	12	7617													N					Y		N		Y		N	N	Y	NON								C																																																C										Y	N	N																																																																							
2018	12	7618	USD	15299	15299		6178	9121	6178	9121					N					Y	except for nursing program	N		Y		N	N	N	NON					C																																							C													0.00									N	Y	N	NONC			MOD	nursing program																X		X	X																																						X	X	X					Y	X	Y
2018	12	7620	USD	2020	1638		1075	945	812	826					N					N		N		Y	N	N	N	Y	GED					C			C																																				C												C	0.00									Y	Y	Y	MOD		MOD																		X		X	X																																						X	X				X		N		Y
2018	12	7622	USD	1187	910		443	744	331	579					N					N		N		N	Y	N	N	Y	GED			7	15		9	1																																																	C	25.00									Y	Y	Y	MOD		MOD																		X		X																																			7	1	7	1	X	X	X			X		N		Y
2018	12	7623	USD	1627	1599		763	864	751	848					N					Y	except for registered nursing, LPN Bridge to Nursing, dental hygiene, medical lab technology, physical therapist assistant, health information management, PN, dental assistant, Pre-Healthcare Academy, and STEM Starter Academy programs	Y	state residents	Y		N	N	N	GED			9	11				C																																				C												C	0.00									Y	Y	Y	NONC		NONC	MOST	Pre-Healthcare Academy, STEM Starter Academy, registered nursing, LPN bridge to Nursing, dental hygiene, medical laboratory technology, physical therapist assistant, health information management, practical nursing, and  dental assistant programs																X	X	X	X																																						X		X		30					Y
2018	12	7624	USD	4636	2242		1883	2753	845	1397					Y	1530	329	78		N		N		Y	Y	N	Y	Y	GED			2	1		3	20					2	1		2	15	C																						11	15		6	15		12	15								7	1	C	50.00			341	289					Y	N	Y	VERY		VERY																		X		X																																			2	1			X	X	X	X		X		Y		Y
2018	12	7625	USD	198	139		93	105	61	78					N					N		N		N	Y	N	N	Y	GED								C																																																C	40.00									Y	N	N	MOD		MOD																		X		X	X																																		8	1			X	X	X	X		X		N		Y
2018	12	7628	USD												N					Y		N		Y		N	N	N	GED					C			C																																				C												C	0.00									Y	N	Y	NONC																				X		X	X																																															
2018	12	7629	USD	6479	5530		2491	3988	2061	3469					N					N		N		Y	Y	N	N	N	GED					C			C																																				C												C	40.00									Y	Y	Y	MOD		MOD																		X	X	X	X																																		8	15	8	15	X	X	X			X		Y	X	Y
2018	12	7630		311	311		153	158	153	158					N					Y	except for nursing program and vet tech	N		N	N	N	N	N	NON					C			C																																				C												C										Y	N	N	NONC		NONC	MOD	nursing program																X		X	X																																						X		X							
2018	12	7631	USD	1201	1181		955	246	939	242					N					N		N		N	Y	N	N	Y	GED					C			C																																																	100.00									Y	Y	N	MIN			MOST	bachelor's programs																X	X	X	X																																		7	31	7	31	X				5			N		Y
2018	12	7632	USD	312	297		68	244							Y	0	0	0		N		N		Y	N	N	N	Y	GED					C			C																																				C												C	45.00									Y	Y	Y	NONC		NONC																		X		X																																												X		N		Y
2018	12	7634	USD	802	802		396	406	396	406					N					Y		N		Y		N	N	Y	GED					C			C																																				C												C	0.00									Y	Y		NONC		NONC																		X	X		X																																															Y
2018	12	7635	USD																	Y	except for health technology programs			Y					GED					C			C																																				C												C	25.00									N	N	N	NONC		NONC	MIN	health technology programs																																																																		
2018	12	7636	USD	1850	1376		996	854	708	668					N					N		N		Y	Y	N	N	Y	GED			6	1				C																																		8	1													C	0.00									Y	Y	N	MOD		MOD																		X		X																																			6	1			X	X	X	X		X		Y		Y
2018	12	7638	USD	2000	2000															Y	except for allied health programs	N				N	N		NON	GED	allied health programs			C																																							C													0.00												NONC		NONC	MOD	allied health programs																																																																		
2018	12	7640	USD	105	105		29	76	29	76					N					N		N		N	Y	N	N	Y	GED					C			C																																				C												C	50.00									Y	N	Y	MOD		MOD																		X		X																																							X	X	X			X		Y		Y
